0.018656855607294253,10.1001_archinte.1971.00310170180053,10.1001_archinte.1971.00310170180051
0.018656855607294253,10.1001_archinte.1971.00310170180051,10.1001_archinte.1971.00310170180053
0.022813344346095044,10.1001_archinte.1971.00310170180052,10.1001_archinte.1971.00310170180051
0.022813344346095044,10.1001_archinte.1971.00310170180051,10.1001_archinte.1971.00310170180052
0.023463176873927922,10.1001_archinte.1971.00310170180052,10.1001_archinte.1971.00310170180053
0.023463176873927922,10.1001_archinte.1971.00310170180053,10.1001_archinte.1971.00310170180052
0.025099726019475948,10.1001_archinte.1971.00310170180054,10.1001_archinte.1971.00310170180052
0.025099726019475948,10.1001_archinte.1971.00310170180052,10.1001_archinte.1971.00310170180054
0.02617456857686908,10.1001_archinte.1995.00430140133016,10.1001_archinte.1995.00430140133015
0.02617456857686908,10.1001_archinte.1995.00430140133015,10.1001_archinte.1995.00430140133016
0.027259551989046067,10.1001_archinte.1971.00310170180054,10.1001_archinte.1971.00310170180051
0.027259551989046067,10.1001_archinte.1971.00310170180051,10.1001_archinte.1971.00310170180054
0.02781445480076095,10.1001_archinte.1971.00310170180054,10.1001_archinte.1971.00310170180053
0.02781445480076095,10.1001_archinte.1971.00310170180053,10.1001_archinte.1971.00310170180054
0.032539023325829565,10.1001_archinte.1969.00300170130052,10.1001_archinte.1969.00300170130054
0.032539023325829565,10.1001_archinte.1969.00300170130054,10.1001_archinte.1969.00300170130052
0.03428869092701611,10.1001_archinte.1995.00430140133016,10.1001_archinte.1995.00430140133014
0.03428869092701611,10.1001_archinte.1995.00430140133014,10.1001_archinte.1995.00430140133016
0.0346581851424773,10.1001_archinte.1995.00430140133014,10.1001_archinte.1995.00430140133015
0.0346581851424773,10.1001_archinte.1995.00430140133015,10.1001_archinte.1995.00430140133014
0.042459588527519986,10.1088_0026-1394_46_3_L02,10.1088_0256-307X_28_2_024214
0.042459588527519986,10.1088_0256-307X_28_2_024214,10.1088_0026-1394_46_3_L02
0.043498269398219845,10.1001_archderm.1962.01590040106023,10.1001_archderm.1962.01590040106024
0.043498269398219845,10.1001_archderm.1962.01590040106024,10.1001_archderm.1962.01590040106023
0.0494213870306076,10.1001_archinte.1982.00340180013001,10.1001_archinte.1982.00340180016002
0.0494213870306076,10.1001_archinte.1982.00340180016002,10.1001_archinte.1982.00340180013001
0.05196734528849992,10.1001_archinte.1950.00230170144014,10.1001_archinte.1950.00230170144015
0.053867082085545026,10.1088_0026-1394_46_3_L02,10.1088_0256-307X_28_5_054214
0.053867082085545026,10.1088_0256-307X_28_5_054214,10.1088_0026-1394_46_3_L02
0.056227152604860636,10.1016_s0883-153x(00)80034-x,10.1016_s0883-153x(00)80038-7
0.056227152604860636,10.1016_s0883-153x(00)80038-7,10.1016_s0883-153x(00)80034-x
0.05684872246771729,10.1001_archinte.1955.00250170142026,10.1001_archinte.1955.00250170142025
0.05684872246771729,10.1001_archinte.1955.00250170142025,10.1001_archinte.1955.00250170142026
0.05752433012588153,10.1088_0256-307X_28_5_054214,10.1088_0256-307X_28_2_024214
0.05752433012588153,10.1088_0256-307X_28_2_024214,10.1088_0256-307X_28_5_054214
0.05780004437265058,10.1001_archinte.1950.00230170144014,10.1001_archinte.1950.00230170144013
0.06644563432852414,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89200-0
0.06644563432852414,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(00)89204-8
0.06806800920909935,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(98)80010-6
0.06806800920909935,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(00)89204-8
0.06895099785766759,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(00)89200-0
0.06895099785766759,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(97)82724-5
0.07180113420146134,10.1016_s0883-153x(00)89190-0,10.1016_s0883-153x(00)89192-4
0.07180113420146134,10.1016_s0883-153x(00)89192-4,10.1016_s0883-153x(00)89190-0
0.07252839754415541,10.1016_s0883-153x(99)90015-2,10.1016_s0883-153x(97)82724-5
0.07252839754415541,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(99)90015-2
0.07290064096709017,10.1001_archinte.1982.00340180013002,10.1001_archinte.1982.00340180016002
0.07290064096709017,10.1001_archinte.1982.00340180016002,10.1001_archinte.1982.00340180013002
0.07466170827790543,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(00)89208-5
0.07466170827790543,10.1016_s0883-153x(00)89208-5,10.1016_s0883-153x(00)89206-1
0.07474825991068945,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(00)89206-1
0.07474825991068945,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(00)89200-0
0.07531384421490377,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89198-5
0.07531384421490377,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(00)89204-8
0.07703315790387524,10.1001_archinte.1982.00340180013002,10.1001_archinte.1982.00340180013001
0.07703315790387524,10.1001_archinte.1982.00340180013001,10.1001_archinte.1982.00340180013002
0.07703772549980534,10.1001_archinte.1948.00220200133016,10.1001_archinte.1948.00220200133017
0.07704309458170737,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(00)89204-8
0.07704309458170737,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(98)80014-3
0.07754767783302588,10.1016_s0883-153x(98)90036-4,10.1016_s0883-153x(00)89204-8
0.07754767783302588,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(98)90036-4
0.07754825774359958,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(00)89202-4
0.07754825774359958,10.1016_s0883-153x(00)89202-4,10.1016_s0883-153x(00)89198-5
0.07796271064143809,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(98)80010-6
0.07796271064143809,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(00)89198-5
0.07867506032502182,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89206-1
0.07867506032502182,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(00)89204-8
0.07898326737842996,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(97)82724-5
0.07898326737842996,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(00)89204-8
0.07921302761902843,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(97)82724-5
0.07921302761902843,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(00)89206-1
0.07948322626780081,10.1001_archderm.1941.01490190222026,10.1001_archderm.1940.01490160211028
0.07948322626780081,10.1001_archderm.1940.01490160211028,10.1001_archderm.1941.01490190222026
0.08011027722892666,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(98)80014-3
0.08011027722892666,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(00)89200-0
0.08046838304071834,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(00)89200-0
0.08046838304071834,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(98)80006-4
0.08065896614171049,10.1016_s0883-153x(00)89208-5,10.1016_s0883-153x(00)89200-0
0.08065896614171049,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(00)89208-5
0.08150344537608335,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(98)80010-6
0.08150344537608335,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(00)89200-0
0.08225524124473584,10.1016_s0883-153x(99)90015-2,10.1016_s0883-153x(00)89204-8
0.08225524124473584,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(99)90015-2
0.08282259123444072,10.1016_s0883-153x(99)90015-2,10.1016_s0883-153x(00)89200-0
0.08282259123444072,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(99)90015-2
0.08287372048829357,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(97)87437-1
0.08287372048829357,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(00)89204-8
0.08324523583620981,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(97)87437-1
0.08324523583620981,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(98)80006-4
0.08491716150086522,10.1001_archderm.1940.01490090187029,10.1001_archderm.1940.01490070192025
0.08491716150086522,10.1001_archderm.1940.01490070192025,10.1001_archderm.1940.01490090187029
0.08508207685982298,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(00)89198-5
0.08508207685982298,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(97)87437-1
0.08562554204778204,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(98)80014-3
0.08562554204778204,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(00)89206-1
0.08630543586769436,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(00)89198-5
0.08630543586769436,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(00)89206-1
0.08643356410207848,10.1016_s0883-153x(00)80032-6,10.1016_s0883-153x(00)80038-7
0.08643356410207848,10.1016_s0883-153x(00)80038-7,10.1016_s0883-153x(00)80032-6
0.08652474622701062,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(97)87437-1
0.08652474622701062,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(00)89200-0
0.08674090367455697,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(99)90015-2
0.08674090367455697,10.1016_s0883-153x(99)90015-2,10.1016_s0883-153x(00)89206-1
0.0870075612685817,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(97)87437-1
0.0870075612685817,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(98)80010-6
0.08713860582937281,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89196-1
0.08713860582937281,10.1016_s0883-153x(00)89196-1,10.1016_s0883-153x(00)89204-8
0.08747447911628219,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(97)87437-1
0.08747447911628219,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(98)80014-3
0.08763910455769548,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(00)89198-5
0.08763910455769548,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(98)80014-3
0.08781629120612344,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(00)89202-4
0.08781629120612344,10.1016_s0883-153x(00)89202-4,10.1016_s0883-153x(00)89206-1
0.08813883337338457,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(00)89206-1
0.08813883337338457,10.1016_s0883-153x(00)89206-1,10.1016_s0883-153x(97)87437-1
0.08818291848497392,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(00)89198-5
0.08818291848497392,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(00)89200-0
0.0884564608330718,10.1016_s0883-153x(00)80032-6,10.1016_s0883-153x(00)80034-x
0.0884564608330718,10.1016_s0883-153x(00)80034-x,10.1016_s0883-153x(00)80032-6
0.0887207974945113,10.1016_s0883-153x(97)80203-2,10.1016_s0883-153x(98)80006-4
0.0887207974945113,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(97)80203-2
0.08897292669083717,10.1001_archderm.1937.01470210185024,10.1001_archderm.1937.01470200173031
0.08897292669083717,10.1001_archderm.1937.01470200173031,10.1001_archderm.1937.01470210185024
0.08897432496212128,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(00)89204-8
0.08897432496212128,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(98)80006-4
0.08964281376313321,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(98)80014-3
0.08964281376313321,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(97)82724-5
0.08968920395148984,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(97)82724-5
0.08968920395148984,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(98)80006-4
0.08991348180116625,10.1016_s0883-153x(98)80026-x,10.1016_s0883-153x(00)89198-5
0.08991348180116625,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(98)80026-x
0.08998803853368909,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)80032-6
0.08998803853368909,10.1016_s0883-153x(00)80032-6,10.1016_s0883-153x(00)89204-8
0.09062274864687703,10.1016_s0883-153x(97)87437-1,10.1016_s0883-153x(97)82724-5
0.09062274864687703,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(97)87437-1
0.09067899898516574,10.1016_s0883-153x(00)89202-4,10.1016_s0883-153x(00)89204-8
0.09067899898516574,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89202-4
0.0906818145874172,10.1016_s0883-153x(00)89200-0,10.1016_s0883-153x(98)90036-4
0.0906818145874172,10.1016_s0883-153x(98)90036-4,10.1016_s0883-153x(00)89200-0
0.09074919152446032,10.1016_s0883-153x(97)82724-5,10.1016_s0883-153x(00)89198-5
0.09074919152446032,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(97)82724-5
0.09100791217117737,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(00)89192-4
0.09100791217117737,10.1016_s0883-153x(00)89192-4,10.1016_s0883-153x(00)89198-5
0.09117828402623554,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(98)90036-4
0.09117828402623554,10.1016_s0883-153x(98)90036-4,10.1016_s0883-153x(98)80010-6
0.09140957638256571,10.1016_s0883-153x(00)89198-5,10.1016_s0883-153x(98)80006-4
0.09140957638256571,10.1016_s0883-153x(98)80006-4,10.1016_s0883-153x(00)89198-5
0.09146256855658062,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(98)80010-6
0.09146256855658062,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(98)80014-3
0.0915586591159248,10.1016_s0883-153x(00)89190-0,10.1016_s0883-153x(00)89204-8
0.0915586591159248,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89190-0
0.09225976887152085,10.1001_archderm.1939.01490050179022,10.1001_archderm.1939.01490030174029
0.09225976887152085,10.1001_archderm.1939.01490030174029,10.1001_archderm.1939.01490050179022
0.0924548873417322,10.1016_s0883-153x(98)80010-6,10.1016_s0883-153x(00)80038-7
0.0924548873417322,10.1016_s0883-153x(00)80038-7,10.1016_s0883-153x(98)80010-6
0.09246078911476947,10.1016_s0883-153x(00)89196-1,10.1016_s0883-153x(98)90036-4
0.09246078911476947,10.1016_s0883-153x(98)90036-4,10.1016_s0883-153x(00)89196-1
0.09262842520475764,10.1016_s0883-153x(00)89208-5,10.1016_s0883-153x(00)89204-8
0.09262842520475764,10.1016_s0883-153x(00)89204-8,10.1016_s0883-153x(00)89208-5
0.09270982718604769,10.1016_s0883-153x(98)80014-3,10.1016_s0883-153x(98)80006-4
